	names	scores	logfoldchanges	pvals	pvals_adj
20741	Uba6	-5.2318683	-2.330281	3.6078174233988293e-07	1.9923389564911997e-06
24154	Dpy30	-16.397408	-2.3324609	2.5360168463920945e-42	6.391880536487649e-41
20740	Mrps22	-5.2308187	-2.3328683	3.737250579400745e-07	2.0588436503339104e-06
18949	Mycn	-3.1998577	-2.3346298	0.001556323157267585	0.005746037384105216
20730	Cstf1	-5.2222557	-2.3352106	3.7393815292816324e-07	2.0595665204193167e-06
21483	Yars	-6.4196825	-2.3368206	5.858340987431028e-10	3.978420874671708e-09
19764	Morc2a	-3.9984972	-2.3373716	8.586983123391753e-05	0.000377023867142252
23346	Psmd12	-11.339503	-2.3376453	1.3042538198018996e-24	1.8165670311903093e-23
21342	Sec23b	-6.157872	-2.338732	2.7903070037945772e-09	1.815034454963765e-08
21460	Smyd5	-6.3738284	-2.3409755	7.352898766443136e-10	4.950610695158208e-09
